latitude,longitude,depth,gap,dmin,rms,place,horizontalError,depthError,magError,magNst,Magnitude,Date,Time,Amplitude,Frequency,Velocity,Seismic_Energy,Seismic_Moment,Risk_Zone,Acceleration
35.5,139.98,61.0,42.9,2.36,0.69,"near the south coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.9,2005-07-23,07:34:56,794328234.72,0.0,3119.38,44668359215096.53,8.912509381337514e+17,Medium,24.67447453259055
46.87,152.73,62.7,136.8,2.36,0.81,Kuril Islands,7.29,7.7,0.1,30.0,4.94,2005-07-22,00:48:14,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.69,140.57,65.8,108.0,2.36,0.92,"near the east coast of Honshu, Japan",7.29,6.9,0.1,48.59,4.7,2005-07-22,00:27:05,50118723.36,0.02,783.55,707945784384.14,1.4125375446227496e+16,Low,98.23085241063954
46.91,150.54,150.0,74.2,2.36,0.79,Kuril Islands,7.29,7.82,0.1,48.59,5.0,2005-07-19,17:16:27,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
34.2,141.93,33.3,127.6,2.36,0.88,"off the east coast of Honshu, Japan",7.29,7.82,0.1,19.0,4.94,2005-07-12,16:53:00,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
36.37,140.94,48.6,119.5,2.36,0.86,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,4.9,2005-07-10,22:27:28,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
39.48,143.28,27.0,125.5,2.36,0.8,"off the east coast of Honshu, Japan",7.29,11.3,0.1,48.59,4.8,2005-07-10,17:08:20,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
49.58,152.86,28.1,91.6,2.36,1.14,northwest of the Kuril Islands,7.29,7.82,0.1,55.0,5.11,2005-07-10,12:17:02,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
33.41,141.04,49.8,127.3,2.36,0.66,"off the east coast of Honshu, Japan",7.29,10.5,0.1,5.0,4.94,2005-07-10,05:37:42,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
33.42,140.82,55.2,29.3,2.36,0.79,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.8,2005-07-09,23:37:11,630957344.48,0.0,2780.15,31622776601683.8,6.309573444801892e+17,Medium,27.685215775770427
29.73,141.31,61.0,103.7,2.36,0.86,"Izu Islands, Japan region",7.29,7.82,0.1,16.0,4.86,2005-07-09,14:44:19,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
46.83,152.77,49.4,138.3,2.36,1.16,Kuril Islands,7.29,7.82,0.1,6.0,5.11,2005-07-09,12:42:18,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
23.95,142.79,15.0,100.2,2.36,0.89,"Volcano Islands, Japan region",7.29,0.0,0.1,13.0,4.86,2005-07-05,20:30:55,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
39.67,143.1,26.3,122.0,2.36,0.76,"off the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.1,2005-07-05,20:10:41,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
49.18,154.76,73.1,111.3,2.36,0.74,Kuril Islands,7.29,7.82,0.1,118.0,5.45,2005-07-05,01:51:12,281838293.13,0.0,1858.1,9440608762859.26,1.8836490894897942e+17,Medium,41.42360699037582
39.51,143.13,41.7,122.8,2.36,0.96,"off the east coast of Honshu, Japan",7.29,6.1,0.1,48.59,5.3,2005-07-02,00:31:51,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
31.92,139.06,206.4,43.8,2.36,0.82,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.5,2005-07-01,09:36:16,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
25.54,141.1,53.2,79.5,2.36,1.31,"Volcano Islands, Japan region",7.29,41.6,0.1,27.0,5.03,2005-06-30,14:41:08,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
34.35,129.23,14.6,108.0,2.36,1.38,Korea Strait,7.29,32.9,0.1,5.0,4.86,2005-06-29,14:18:04,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
31.18,130.23,173.9,108.4,2.36,0.83,"Kyushu, Japan",7.29,7.82,0.1,87.0,4.94,2005-06-27,12:41:23,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
41.82,140.62,126.0,77.0,2.36,0.78,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.6,2005-06-26,11:22:19,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
47.76,146.79,432.6,121.3,2.36,0.66,northwest of the Kuril Islands,7.29,5.6,0.1,79.0,4.86,2005-06-25,17:19:54,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
46.21,141.98,17.2,132.0,2.36,0.99,"Sakhalin, Russia",7.29,56.2,0.1,5.0,4.86,2005-06-25,17:17:35,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
42.16,144.19,40.7,134.6,2.36,0.97,"Hokkaido, Japan region",7.29,7.8,0.1,48.59,4.8,2005-06-22,18:42:22,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
37.62,134.57,395.5,71.0,2.36,0.81,Sea of Japan,7.29,6.9,0.1,1.0,5.11,2005-06-22,03:20:46,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
44.22,149.13,10.0,136.2,2.36,0.72,Kuril Islands,7.29,7.82,0.1,22.0,5.03,2005-06-21,12:56:21,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
26.08,128.45,28.2,77.9,2.36,0.93,"Ryukyu Islands, Japan",7.29,7.82,0.1,48.59,5.3,2005-06-20,07:16:16,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
26.14,128.51,31.7,144.1,2.36,0.75,"Ryukyu Islands, Japan",7.29,7.82,0.1,48.59,4.8,2005-06-20,07:00:27,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
37.21,138.42,15.9,112.2,2.36,0.64,"near the west coast of Honshu, Japan",7.29,4.7,0.1,48.59,4.9,2005-06-20,04:03:13,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
35.66,140.7,48.3,134.7,2.36,0.78,"near the east coast of Honshu, Japan",7.29,7.82,0.1,6.0,5.03,2005-06-19,16:24:42,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
35.61,140.48,48.2,41.5,2.36,0.72,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.7,2005-06-19,16:15:15,501187233.63,0.0,2477.81,22387211385683.47,4.4668359215096166e+17,Medium,31.063323011746263
46.09,143.05,336.3,94.9,2.36,0.66,"Sakhalin, Russia",7.29,3.8,0.1,126.0,5.11,2005-06-17,20:24:01,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
42.95,145.58,37.2,78.2,2.36,0.85,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.8,2005-06-16,14:42:18,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
44.54,147.39,141.3,156.8,2.36,1.09,Kuril Islands,7.29,18.1,0.1,2.0,4.86,2005-06-15,18:01:53,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
25.84,141.24,123.0,42.5,2.36,0.98,"Volcano Islands, Japan region",7.29,7.82,0.1,48.59,5.3,2005-06-15,07:14:45,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
29.31,130.42,32.7,93.3,2.36,0.87,"Ryukyu Islands, Japan",7.29,7.82,0.1,48.59,5.2,2005-06-14,11:07:59,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
30.5,141.73,20.4,136.3,2.36,0.75,"Izu Islands, Japan region",7.29,24.8,0.1,48.59,4.6,2005-06-14,09:04:22,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
50.26,151.7,342.0,70.8,2.36,0.75,northwest of the Kuril Islands,7.29,7.82,0.1,143.0,5.2,2005-06-14,06:54:40,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
37.32,135.12,357.5,53.6,2.36,0.64,Sea of Japan,7.29,7.82,0.1,48.59,4.8,2005-06-13,19:18:21,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
48.76,155.24,59.9,107.4,2.36,0.78,Kuril Islands,7.29,7.82,0.1,48.0,4.94,2005-06-12,11:18:03,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
25.84,128.22,3.3,130.4,2.36,0.73,"Ryukyu Islands, Japan",7.29,20.2,0.1,48.59,4.6,2005-06-11,03:57:44,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
31.93,140.71,83.9,101.2,2.36,0.97,"Izu Islands, Japan region",7.29,10.9,0.1,48.59,4.5,2005-06-09,17:36:42,31622776.6,0.03,622.4,354813389233.58,7079457843841373.0,Low,123.66531632195647
50.64,157.15,49.5,135.7,2.36,0.86,Kuril Islands,7.29,7.82,0.1,11.0,4.86,2005-06-09,11:30:41,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.47,140.03,67.1,97.9,2.36,1.01,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,4.6,2005-06-09,00:28:46,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
50.72,157.01,48.2,98.2,2.36,0.7,Kuril Islands,7.29,7.82,0.1,48.59,5.0,2005-06-06,22:37:19,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
33.12,137.59,338.4,99.0,2.36,0.79,"near the south coast of Honshu, Japan",7.29,7.82,0.1,48.59,4.9,2005-06-04,18:23:37,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
46.05,154.16,26.9,102.6,2.36,0.99,east of the Kuril Islands,7.29,7.82,0.1,39.0,5.03,2005-06-03,17:02:59,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
32.49,130.55,10.0,114.3,2.36,0.88,"Kyushu, Japan",7.29,7.82,0.1,48.59,4.6,2005-06-02,19:16:41,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
33.87,142.58,10.0,124.2,2.36,0.58,"off the east coast of Honshu, Japan",7.29,7.82,0.1,1.0,4.86,2005-06-01,11:29:33,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
45.01,147.66,125.7,156.4,2.36,1.08,Kuril Islands,7.29,14.5,0.1,7.0,4.94,2005-05-31,22:13:13,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
47.26,152.6,129.2,135.7,2.36,1.1,Kuril Islands,7.29,7.82,0.1,19.0,4.94,2005-05-31,02:19:37,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
31.4,131.2,34.2,83.5,2.36,0.86,"Kyushu, Japan",7.29,7.82,0.1,48.59,5.7,2005-05-31,02:04:15,501187233.63,0.0,2477.81,22387211385683.47,4.4668359215096166e+17,Medium,31.063323011746263
31.92,140.79,61.8,49.4,2.36,0.92,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.1,2005-05-30,11:18:10,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
35.55,140.46,73.5,118.5,2.36,0.85,"near the east coast of Honshu, Japan",7.29,7.2,0.1,48.59,5.0,2005-05-29,22:34:38,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
34.4,137.55,296.4,91.1,2.36,0.85,"near the south coast of Honshu, Japan",7.29,3.6,0.1,48.59,5.2,2005-05-28,20:55:12,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
38.58,140.36,109.6,58.0,2.36,0.7,"eastern Honshu, Japan",7.29,7.82,0.1,48.59,5.1,2005-05-27,08:07:18,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
34.07,133.62,38.3,90.6,2.36,0.8,"near the south coast of western Honshu, Japan",7.29,7.82,0.1,48.59,4.8,2005-05-26,18:17:20,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
33.34,132.1,54.6,107.9,2.36,1.06,"Shikoku, Japan",7.29,7.82,0.1,48.59,4.6,2005-05-25,11:31:31,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
30.71,138.46,395.5,55.6,2.36,0.72,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,5.1,2005-05-21,16:29:22,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
38.82,142.07,43.4,70.5,2.36,0.71,"near the east coast of Honshu, Japan",7.29,4.4,0.1,48.59,4.7,2005-05-20,22:01:14,50118723.36,0.02,783.55,707945784384.14,1.4125375446227496e+16,Low,98.23085241063954
48.78,154.92,57.5,86.8,2.36,0.67,Kuril Islands,7.29,4.4,0.1,48.59,4.8,2005-05-20,11:15:01,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
48.92,156.29,35.0,138.1,2.36,0.83,east of the Kuril Islands,7.29,7.82,0.1,7.0,4.94,2005-05-19,21:07:32,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
35.43,140.83,47.5,31.4,2.36,0.76,"near the east coast of Honshu, Japan",7.29,5.5,0.1,48.59,5.3,2005-05-19,01:14:28,199526231.5,0.01,1563.39,5623413251903.49,1.1220184543019562e+17,Medium,49.23204917653732
43.0,144.59,49.9,118.9,2.36,0.65,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.9,2005-05-18,16:33:04,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
46.24,152.2,56.8,144.5,2.36,1.03,Kuril Islands,7.29,18.2,0.1,9.0,4.86,2005-05-16,13:56:14,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
46.2,152.28,33.4,111.1,2.36,0.84,Kuril Islands,7.29,11.3,0.1,48.59,4.9,2005-05-16,11:50:00,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
35.7,140.58,53.0,113.2,2.36,0.81,"near the east coast of Honshu, Japan",7.29,7.0,0.1,48.59,5.0,2005-05-15,10:01:23,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
28.6,142.78,13.9,116.9,2.36,1.03,"Bonin Islands, Japan region",7.29,28.6,0.1,48.59,4.6,2005-05-15,05:00:01,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
35.41,140.4,70.9,75.3,2.36,0.68,"near the east coast of Honshu, Japan",7.29,10.7,0.1,3.0,4.86,2005-05-14,06:31:20,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
43.78,143.21,160.6,80.6,2.36,0.95,"Hokkaido, Japan region",7.29,5.5,0.1,48.59,5.1,2005-05-10,23:50:38,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
45.39,148.99,133.6,135.2,2.36,0.92,Kuril Islands,7.29,9.7,0.1,32.0,4.86,2005-05-10,09:58:41,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
24.3,126.64,1.7,133.1,2.36,0.94,"Ryukyu Islands, Japan",7.29,20.2,0.1,48.59,4.6,2005-05-04,08:05:28,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
28.59,142.63,6.9,72.9,2.36,0.83,"Bonin Islands, Japan region",7.29,23.5,0.1,48.59,4.8,2005-05-04,07:04:40,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
28.63,142.63,40.2,107.8,2.36,0.88,"Bonin Islands, Japan region",7.29,7.82,0.1,48.59,4.7,2005-05-03,23:17:46,50118723.36,0.02,783.55,707945784384.14,1.4125375446227496e+16,Low,98.23085241063954
41.48,138.93,208.4,117.9,2.36,0.75,eastern Sea of Japan,7.29,7.82,0.1,48.59,5.1,2005-05-03,11:04:53,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
44.17,149.02,49.9,127.5,2.36,0.71,Kuril Islands,7.29,7.82,0.1,51.0,5.11,2005-05-01,19:20:57,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
33.61,130.24,10.0,105.8,2.36,0.96,"Kyushu, Japan",7.29,7.82,0.1,48.59,4.7,2005-05-01,16:23:57,50118723.36,0.02,783.55,707945784384.14,1.4125375446227496e+16,Low,98.23085241063954
35.11,141.06,46.4,121.5,2.36,0.71,"near the east coast of Honshu, Japan",7.29,15.5,0.1,4.0,4.94,2005-04-30,16:49:13,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
43.44,146.82,46.8,169.1,2.36,1.17,Kuril Islands,7.29,7.82,0.1,2.0,5.11,2005-04-30,10:33:46,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
43.86,147.23,51.2,79.5,2.36,0.67,Kuril Islands,7.29,7.82,0.1,48.59,4.9,2005-04-30,01:08:37,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
39.55,143.24,54.9,122.4,2.36,1.06,"off the east coast of Honshu, Japan",7.29,11.8,0.1,48.59,4.6,2005-04-28,04:16:52,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
47.64,152.78,105.3,135.5,2.36,0.7,Kuril Islands,7.29,11.4,0.1,39.0,4.86,2005-04-28,00:40:18,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
46.68,152.52,52.9,82.6,2.36,0.68,Kuril Islands,7.29,7.82,0.1,48.59,5.0,2005-04-27,09:15:54,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
47.56,152.52,64.9,137.5,2.36,0.68,Kuril Islands,7.29,35.8,0.1,15.0,4.86,2005-04-27,08:33:10,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
46.16,151.06,130.9,134.6,2.36,0.86,Kuril Islands,7.29,9.5,0.1,38.0,4.94,2005-04-25,12:43:45,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
33.21,140.63,20.3,123.4,2.36,0.87,"Izu Islands, Japan region",7.29,7.82,0.1,48.59,4.6,2005-04-24,04:00:12,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
33.65,130.28,39.3,79.1,2.36,1.05,"Kyushu, Japan",7.29,6.7,0.1,48.59,4.8,2005-04-20,00:09:46,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
33.64,130.18,18.7,78.9,2.36,0.89,"Kyushu, Japan",7.29,7.82,0.1,48.59,5.5,2005-04-19,21:11:28,316227766.02,0.0,1968.19,11220184543019.65,2.238721138568347e+17,Medium,39.1064067142579
29.64,138.89,425.8,26.8,2.36,0.78,"Izu Islands, Japan region",7.29,4.2,0.1,48.59,5.9,2005-04-19,01:46:56,794328234.72,0.0,3119.38,44668359215096.53,8.912509381337514e+17,Medium,24.67447453259055
43.3,135.4,366.8,93.9,2.36,0.74,"Primor'ye, Russia",7.29,7.82,0.1,48.59,5.0,2005-04-14,09:56:08,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
31.2,142.36,24.8,50.0,2.36,0.73,"Izu Islands, Japan region",7.29,10.1,0.1,48.59,5.0,2005-04-13,09:50:21,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
43.54,147.2,55.1,135.3,2.36,0.81,Kuril Islands,7.29,7.82,0.1,7.0,4.94,2005-04-13,07:39:34,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
42.32,144.47,38.9,77.3,2.36,1.0,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.8,2005-04-11,09:15:21,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
35.53,140.08,63.6,118.6,2.36,0.77,"near the east coast of Honshu, Japan",7.29,7.82,0.1,15.0,4.86,2005-04-11,06:34:55,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
35.6,140.4,43.0,41.6,2.36,0.74,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.9,2005-04-10,22:22:15,794328234.72,0.0,3119.38,44668359215096.53,8.912509381337514e+17,Medium,24.67447453259055
33.66,130.23,23.9,111.2,2.36,1.32,"Kyushu, Japan",7.29,20.0,0.1,18.0,5.03,2005-04-10,11:34:41,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
43.31,146.54,48.5,143.2,2.36,0.75,Kuril Islands,7.29,7.82,0.1,2.0,4.94,2005-04-10,08:22:02,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
26.09,124.71,40.1,91.3,2.36,1.01,northeast of Taiwan,7.29,7.9,0.1,14.0,5.11,2005-04-09,00:09:14,128824955.17,0.01,1256.23,2917427014001.17,5.821032177708721e+16,Medium,61.270004567648044
26.2,124.81,19.2,89.9,2.36,0.95,northeast of Taiwan,7.29,17.9,0.1,17.0,4.86,2005-04-08,20:10:17,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
34.15,142.45,35.0,124.5,2.36,0.98,"off the east coast of Honshu, Japan",7.29,0.0,0.1,14.0,4.94,2005-04-07,23:43:19,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
37.39,141.65,37.6,72.3,2.36,0.72,"near the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,5.1,2005-04-03,17:57:11,125892541.18,0.01,1241.85,2818382931264.45,5.623413251903491e+16,Medium,61.979477783042945
42.49,144.98,33.3,125.4,2.36,0.84,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.8,2005-04-02,14:58:36,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
46.03,150.75,104.3,82.2,2.36,0.98,Kuril Islands,7.29,7.82,0.1,68.0,5.03,2005-04-02,12:04:02,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
34.01,142.26,35.0,115.3,2.36,0.88,"off the east coast of Honshu, Japan",7.29,0.0,0.1,48.59,4.9,2005-03-30,13:05:13,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
47.57,154.13,14.4,93.5,2.36,0.74,Kuril Islands,7.29,7.82,0.1,48.59,5.2,2005-03-29,17:00:02,158489319.25,0.01,1393.38,3981071705534.99,7.943282347242789e+16,Medium,55.23926771917663
40.82,143.03,55.5,142.3,2.36,0.51,"off the east coast of Honshu, Japan",7.29,14.0,0.1,8.0,4.86,2005-03-28,22:09:29,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
43.43,146.9,39.7,126.0,2.36,0.72,Kuril Islands,7.29,5.8,0.1,48.59,4.9,2005-03-28,11:01:30,79432823.47,0.01,986.43,1412537544622.76,2.8183829312644492e+16,Low,78.02753959080471
40.89,143.11,42.6,123.1,2.36,0.85,"off the east coast of Honshu, Japan",7.29,7.5,0.1,48.59,4.6,2005-03-24,06:43:32,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
41.39,142.89,35.0,123.0,2.36,1.11,"Hokkaido, Japan region",7.29,7.82,0.1,48.59,4.8,2005-03-24,06:18:33,63095734.45,0.02,879.16,1000000000000.0,1.9952623149688664e+16,Low,87.54833936466002
26.1,144.11,10.0,122.3,2.36,0.85,"Bonin Islands, Japan region",7.29,0.0,0.1,5.0,4.86,2005-03-23,04:44:42,72443596.01,0.01,942.04,1230268770812.38,2.4547089156850336e+16,Low,81.70486423970344
33.72,130.21,10.0,97.2,2.36,1.12,"Kyushu, Japan",7.29,7.82,0.1,48.59,5.0,2005-03-22,06:55:35,100000000.0,0.01,1106.8,1995262314968.88,3.981071705534986e+16,Medium,69.54211786057272
34.0,142.3,35.3,61.3,2.36,0.7,"off the east coast of Honshu, Japan",7.29,7.82,0.1,48.59,4.6,2005-03-21,10:47:36,39810717.06,0.03,698.34,501187233627.27,1e+16,Low,110.21682918655014
33.81,130.13,10.0,22.9,2.36,1.3,"Kyushu, Japan",7.29,7.82,0.1,48.59,6.6,2005-03-20,01:53:41,3981071705.53,0.0,6983.42,501187233627271.44,1e+19,High,11.021682918655015
43.13,147.96,44.0,237.1,2.36,0.95,Kuril Islands,7.29,7.82,0.1,5.0,4.94,2005-03-19,01:51:14,87096359.0,0.01,1032.92,1621810097358.93,3.2359365692962676e+16,Low,74.51572181471256
43.38,147.8,44.5,95.8,2.36,0.94,Kuril Islands,7.29,7.82,0.1,16.0,5.03,2005-03-19,00:57:30,107151930.52,0.01,1145.69,2213094709605.63,4.415704473533121e+16,Medium,67.18122408601944
